order_id,customer_id,product_id,quantity,order_date
71193,795,571,7,2024-11-28
139448,1017,259,10,2024-11-28
71950,608,393,17,2024-11-28
118709,699,450,16,2024-11-28
29806,163,568,13,2024-11-28
80315,308,568,18,2024-11-28
42994,862,413,18,2024-11-28
140769,1089,667,18,2024-11-28
49418,837,367,13,2024-11-28
100035,215,365,2,2024-11-28
53361,109,598,4,2024-11-28
6977,140,699,15,2024-11-28
125002,1090,681,10,2024-11-28
129408,852,261,5,2024-11-28
34488,511,224,19,2024-11-28
147144,554,309,12,2024-11-28
56610,1065,223,9,2024-11-28
145606,996,691,16,2024-11-28
135779,798,565,14,2024-11-28
149255,658,350,1,2024-11-28
53625,556,323,9,2024-11-28
103452,1051,225,13,2024-11-28
131846,853,567,10,2024-11-28
43846,282,278,15,2024-11-28
65313,449,637,9,2024-11-28
114328,197,631,16,2024-11-28
45031,884,351,4,2024-11-28
125641,980,677,16,2024-11-28
34855,817,329,9,2024-11-28
53963,229,387,10,2024-11-28
138605,812,258,13,2024-11-28
146894,455,429,7,2024-11-28
9580,217,653,17,2024-11-28
15648,742,223,13,2024-11-28
92437,1056,592,17,2024-11-28
67298,204,571,7,2024-11-28
48555,1062,434,9,2024-11-28
101976,308,541,17,2024-11-28
20245,1080,625,14,2024-11-28
110160,408,673,18,2024-11-28
82218,476,674,4,2024-11-28
29252,883,583,6,2024-11-28
61359,871,554,3,2024-11-28
140046,500,320,7,2024-11-28
42055,633,606,12,2024-11-28
148483,710,533,19,2024-11-28
17979,536,239,14,2024-11-28
681,708,204,11,2024-11-28
143519,202,366,12,2024-11-28
84399,458,490,8,2024-11-28
129392,458,541,7,2024-11-28
122298,629,625,16,2024-11-28
79687,545,640,4,2024-11-28
75391,869,467,7,2024-11-28
41295,646,326,18,2024-11-28
134393,168,221,10,2024-11-28
58346,354,577,11,2024-11-28
41676,972,695,11,2024-11-28
78008,556,218,14,2024-11-28
14337,1080,613,1,2024-11-28
36339,603,296,15,2024-11-28
60731,941,464,16,2024-11-28
102452,1089,275,1,2024-11-28
137570,532,472,5,2024-11-28
93981,183,514,17,2024-11-28
54255,409,587,7,2024-11-28
72997,798,315,13,2024-11-28
141431,1059,291,15,2024-11-28
91858,451,294,4,2024-11-28
31346,852,482,6,2024-11-28
61667,1060,585,7,2024-11-28
79379,1030,554,12,2024-11-28
142919,343,694,5,2024-11-28
14559,859,416,1,2024-11-28
131197,764,343,5,2024-11-28
73348,807,440,10,2024-11-28
56242,860,492,6,2024-11-28
20875,1100,217,8,2024-11-28
43972,894,299,2,2024-11-28
136813,542,277,2,2024-11-28
110646,149,492,9,2024-11-28
101225,548,550,14,2024-11-28
107442,655,337,14,2024-11-28
95910,467,616,1,2024-11-28
43869,1098,567,5,2024-11-28
107441,300,447,7,2024-11-28
113584,701,238,4,2024-11-28
52936,869,526,1,2024-11-28
63865,598,277,6,2024-11-28
28254,132,302,11,2024-11-28
42690,889,430,12,2024-11-28
67628,503,491,18,2024-11-28
99670,466,252,3,2024-11-28
59608,886,386,10,2024-11-28
149181,407,276,19,2024-11-28
47186,110,616,2,2024-11-28
98788,499,652,10,2024-11-28
42815,891,316,19,2024-11-28
112200,396,520,12,2024-11-28
98491,309,655,18,2024-11-28
137101,863,446,3,2024-11-28
26038,347,326,12,2024-11-28
93212,340,443,1,2024-11-28
149972,527,504,18,2024-11-28
138223,585,219,16,2024-11-28
146444,749,219,13,2024-11-28
76921,746,555,5,2024-11-28
98570,273,613,11,2024-11-28
113679,378,652,18,2024-11-28
93251,535,251,7,2024-11-28
59454,711,421,5,2024-11-28
148535,458,216,9,2024-11-28
50201,927,499,19,2024-11-28
23312,902,413,4,2024-11-28
113239,200,624,4,2024-11-28
848,1046,686,7,2024-11-28
111084,1041,277,8,2024-11-28
61762,236,684,8,2024-11-28
77595,205,457,19,2024-11-28
56424,1067,387,1,2024-11-28
1701,978,642,17,2024-11-28
74494,1005,271,1,2024-11-28
148201,931,666,18,2024-11-28
141382,218,525,12,2024-11-28
47923,1099,307,8,2024-11-28
132088,793,287,15,2024-11-28
112108,1041,509,15,2024-11-28
141500,201,205,2,2024-11-28
36992,630,284,1,2024-11-28
32567,163,610,5,2024-11-28
52829,832,452,3,2024-11-28
128606,799,370,13,2024-11-28
113416,1021,449,10,2024-11-28
109903,826,470,14,2024-11-28
74453,889,237,2,2024-11-28
88430,402,546,15,2024-11-28
118648,1089,641,15,2024-11-28
147437,179,511,10,2024-11-28
106467,431,631,3,2024-11-28
119178,116,447,11,2024-11-28
21727,991,519,16,2024-11-28
41718,217,518,4,2024-11-28
78076,380,363,14,2024-11-28
114012,482,311,8,2024-11-28
91499,1066,257,19,2024-11-28
30920,517,649,12,2024-11-28
23014,245,638,2,2024-11-28
10757,547,364,9,2024-11-28
16907,326,628,14,2024-11-28
113181,747,355,4,2024-11-28
17939,407,569,18,2024-11-28
96301,901,526,1,2024-11-28
71408,127,402,11,2024-11-28
51302,302,675,2,2024-11-28
66231,399,617,3,2024-11-28
56953,112,341,6,2024-11-28
55742,154,392,10,2024-11-28
33448,356,264,8,2024-11-28
101490,104,380,18,2024-11-28
24788,210,275,13,2024-11-28
120530,533,459,16,2024-11-28
117416,912,678,8,2024-11-28
59927,596,329,16,2024-11-28
107803,1062,260,17,2024-11-28
49738,345,697,6,2024-11-28
3294,536,356,8,2024-11-28
81776,444,447,9,2024-11-28
29076,382,403,17,2024-11-28
47667,687,572,6,2024-11-28
135452,532,681,4,2024-11-28
88247,902,338,5,2024-11-28
80386,877,375,10,2024-11-28
49745,215,660,12,2024-11-28
497,893,614,6,2024-11-28
147780,402,690,5,2024-11-28
26794,325,506,3,2024-11-28
36167,117,265,3,2024-11-28
13722,780,350,5,2024-11-28
35034,766,384,8,2024-11-28
6187,441,334,19,2024-11-28
25914,182,300,2,2024-11-28
118835,362,477,15,2024-11-28
88842,856,631,12,2024-11-28
63831,191,267,8,2024-11-28
36614,693,331,6,2024-11-28
90871,794,257,19,2024-11-28
98323,516,514,7,2024-11-28
24858,515,223,2,2024-11-28
114210,1080,515,10,2024-11-28
124393,156,564,10,2024-11-28
139275,348,685,3,2024-11-28
45602,1034,286,11,2024-11-28
137404,350,547,11,2024-11-28
5851,1097,430,15,2024-11-28
20758,920,466,17,2024-11-28
57626,779,653,13,2024-11-28
61931,165,272,6,2024-11-28
121597,979,496,4,2024-11-28
102152,437,295,10,2024-11-28
76476,589,253,16,2024-11-28
12600,990,344,19,2024-11-28
31896,569,276,6,2024-11-28
47345,365,590,8,2024-11-28
23915,1004,223,12,2024-11-28
24784,624,692,19,2024-11-28
101370,1076,530,10,2024-11-28
106641,772,669,8,2024-11-28
116589,245,463,17,2024-11-28
104212,625,573,9,2024-11-28
126604,107,631,12,2024-11-28
89956,357,672,11,2024-11-28
118436,885,482,4,2024-11-28
80755,957,693,8,2024-11-28
66395,849,480,9,2024-11-28
115413,167,326,1,2024-11-28
140458,903,541,10,2024-11-28
130337,883,566,5,2024-11-28
84691,385,538,2,2024-11-28
144446,645,455,12,2024-11-28
955,508,354,6,2024-11-28
82429,620,387,11,2024-11-28
90585,408,530,6,2024-11-28
148827,332,491,18,2024-11-28
127721,180,667,6,2024-11-28
58384,671,635,13,2024-11-28
127263,675,394,6,2024-11-28
17561,992,413,1,2024-11-28
133280,589,613,19,2024-11-28
36209,473,697,8,2024-11-28
133282,555,694,14,2024-11-28
41404,758,377,3,2024-11-28
135534,721,641,7,2024-11-28
48266,131,346,18,2024-11-28
96799,208,421,5,2024-11-28
111285,734,689,11,2024-11-28
62097,791,434,6,2024-11-28
43660,791,637,5,2024-11-28
29651,1041,415,1,2024-11-28
87683,396,661,19,2024-11-28
48203,278,667,3,2024-11-28
6527,620,638,10,2024-11-28
34526,1016,514,12,2024-11-28
95417,519,412,10,2024-11-28
30685,916,363,8,2024-11-28
39648,594,492,15,2024-11-28
11119,1012,673,18,2024-11-28
70656,437,678,14,2024-11-28
24226,362,544,14,2024-11-28
4396,688,252,6,2024-11-28
54427,1034,644,3,2024-11-28
147751,610,232,3,2024-11-28
25182,755,683,12,2024-11-28
133819,251,250,18,2024-11-28
83330,549,465,19,2024-11-28
71761,753,391,11,2024-11-28
63218,1001,319,3,2024-11-28
18149,733,676,15,2024-11-28
10075,355,617,10,2024-11-28
57788,541,372,6,2024-11-28
1691,997,336,19,2024-11-28
100391,621,493,13,2024-11-28
18332,1075,218,4,2024-11-28
122684,370,246,14,2024-11-28
117467,916,433,8,2024-11-28
133872,909,429,8,2024-11-28
91806,329,314,10,2024-11-28
139313,427,383,10,2024-11-28
133868,216,401,19,2024-11-28
1899,648,692,14,2024-11-28
21782,924,448,9,2024-11-28
110781,949,420,7,2024-11-28
102375,440,456,4,2024-11-28
19391,373,240,1,2024-11-28
105160,189,553,12,2024-11-28
149948,808,353,7,2024-11-28
33509,1076,491,4,2024-11-28
52500,1008,441,18,2024-11-28
120488,510,608,4,2024-11-28
23693,1026,275,2,2024-11-28
67790,696,348,9,2024-11-28
74637,153,376,1,2024-11-28
11960,1059,488,9,2024-11-28
78644,1074,653,18,2024-11-28
28286,257,316,8,2024-11-28
133116,313,694,3,2024-11-28
3716,518,418,2,2024-11-28
89355,110,229,5,2024-11-28
68536,367,291,17,2024-11-29
149733,1018,337,17,2024-11-29
102150,692,422,15,2024-11-29
33664,418,429,3,2024-11-29
98550,849,367,1,2024-11-29
6547,496,636,9,2024-11-29
8113,351,687,13,2024-11-29
97060,116,514,10,2024-11-29
131253,695,421,19,2024-11-29
149709,162,682,19,2024-11-29
11078,636,208,7,2024-11-29
108125,430,239,10,2024-11-29
17868,302,527,9,2024-11-29
21309,133,390,3,2024-11-29
118314,647,470,6,2024-11-29
128896,965,319,17,2024-11-29
127264,542,616,15,2024-11-29
16903,798,419,14,2024-11-29
141690,174,378,5,2024-11-29
27951,510,300,9,2024-11-29
5271,521,319,13,2024-11-29
115414,927,518,10,2024-11-29
113290,1067,386,4,2024-11-29
113843,882,378,1,2024-11-29
51603,211,419,11,2024-11-29
30264,662,313,18,2024-11-29
20291,911,263,3,2024-11-29
80111,508,602,17,2024-11-29
141591,422,491,2,2024-11-29
127292,1019,374,11,2024-11-29
148665,178,674,12,2024-11-29
69154,1093,255,17,2024-11-29
33788,246,224,13,2024-11-29
90121,946,473,8,2024-11-29
143140,782,248,14,2024-11-29
44764,322,505,1,2024-11-29
83907,867,673,4,2024-11-29
70141,1064,502,8,2024-11-29
53055,441,348,7,2024-11-29
122361,191,516,9,2024-11-29
141923,547,401,5,2024-11-29
72937,845,555,16,2024-11-29
123369,334,623,5,2024-11-29
135446,157,462,12,2024-11-29
55508,261,387,17,2024-11-29
64410,397,325,5,2024-11-29
20329,326,387,19,2024-11-29
62712,121,237,12,2024-11-29
6656,559,671,15,2024-11-29
62908,345,490,9,2024-11-29
38368,988,274,13,2024-11-29
19608,699,483,1,2024-11-29
64309,956,590,5,2024-11-29
46230,1022,214,19,2024-11-29
87644,651,392,18,2024-11-29
44266,676,678,11,2024-11-29
15400,828,473,9,2024-11-29
75695,849,201,19,2024-11-29
112216,224,223,3,2024-11-29
32810,352,418,11,2024-11-29
45844,607,257,2,2024-11-29
115607,816,511,3,2024-11-29
11042,142,270,18,2024-11-29
127493,183,334,18,2024-11-29
60264,559,317,9,2024-11-29
51700,506,632,16,2024-11-29
50524,293,393,6,2024-11-29
4687,540,410,15,2024-11-29
144209,244,523,19,2024-11-29
141498,826,472,17,2024-11-29
146274,432,310,19,2024-11-29
90115,492,592,11,2024-11-29
62672,626,371,1,2024-11-29
73558,1055,326,3,2024-11-29
120838,474,569,14,2024-11-29
139188,1096,667,7,2024-11-29
123315,496,693,19,2024-11-29
114662,988,369,17,2024-11-29
35265,249,458,5,2024-11-29
144017,830,461,11,2024-11-29
85853,563,679,3,2024-11-29
136218,509,494,6,2024-11-29
105802,427,370,11,2024-11-29
10,222,322,2,2024-11-29
128793,132,219,13,2024-11-29
55326,866,536,10,2024-11-29
139296,933,610,18,2024-11-29
138832,565,486,10,2024-11-29
118126,347,678,12,2024-11-29
26121,1087,289,13,2024-11-29
33158,519,548,15,2024-11-29
48503,236,231,4,2024-11-29
65581,377,268,2,2024-11-29
139226,174,419,19,2024-11-29
123722,304,584,10,2024-11-29
1477,769,544,7,2024-11-29
121724,404,616,8,2024-11-29
3895,514,335,3,2024-11-29
15870,205,211,7,2024-11-29
82525,928,366,1,2024-11-29
5668,715,513,6,2024-11-29
114533,913,267,18,2024-11-29
89368,774,605,9,2024-11-29
19027,968,663,11,2024-11-29
63593,283,227,15,2024-11-29
52528,850,242,5,2024-11-29
411,263,277,13,2024-11-29
111508,417,578,4,2024-11-29
28321,137,483,16,2024-11-29
107459,400,303,17,2024-11-29
39164,1055,657,11,2024-11-29
128185,114,469,8,2024-11-29
112409,347,690,10,2024-11-29
95412,503,397,1,2024-11-29
97815,616,510,8,2024-11-29
86992,361,502,14,2024-11-29
133777,293,626,7,2024-11-29
72426,528,291,18,2024-11-29
104978,399,415,16,2024-11-29
130219,604,255,11,2024-11-29
110253,855,386,5,2024-11-29
78262,770,468,1,2024-11-29
7504,854,330,17,2024-11-29
52567,341,264,1,2024-11-29
126874,489,529,1,2024-11-29
126311,288,332,8,2024-11-29
8339,491,270,17,2024-11-29
100241,976,447,4,2024-11-29
35115,583,495,1,2024-11-29
33366,134,509,14,2024-11-29
35632,161,686,12,2024-11-29
64823,510,417,8,2024-11-29
110202,710,521,6,2024-11-29
132297,290,611,15,2024-11-29
98352,268,208,17,2024-11-29
55116,257,561,2,2024-11-29
14315,112,293,11,2024-11-29
134001,954,412,10,2024-11-29
45722,351,218,13,2024-11-29
98046,148,241,3,2024-11-29
69665,1061,203,2,2024-11-29
69921,672,529,6,2024-11-29
14661,139,353,7,2024-11-29
68702,137,350,10,2024-11-29
45903,1090,397,13,2024-11-29
118182,242,443,8,2024-11-29
115114,205,594,19,2024-11-29
54946,943,219,19,2024-11-29
136711,447,221,12,2024-11-29
30436,571,360,17,2024-11-29
141089,627,329,13,2024-11-29
68344,302,636,3,2024-11-29
95292,232,475,7,2024-11-29
118865,177,647,18,2024-11-29
89211,627,645,9,2024-11-29
115902,949,543,3,2024-11-29
80438,164,332,17,2024-11-29
106231,161,579,7,2024-11-29
144700,417,412,2,2024-11-29
138491,172,641,16,2024-11-29
40643,874,585,8,2024-11-29
49713,392,686,8,2024-11-29
115911,633,539,7,2024-11-29
24562,623,608,7,2024-11-29
17539,632,265,8,2024-11-29
67421,302,591,6,2024-11-29
78754,999,646,5,2024-11-29
60633,956,661,5,2024-11-29
14741,586,328,19,2024-11-29
25894,117,226,9,2024-11-29
64984,776,573,11,2024-11-29
25016,218,299,14,2024-11-29
73651,677,362,16,2024-11-29
140583,1055,524,3,2024-11-29
10296,514,578,17,2024-11-29
89258,404,348,1,2024-11-29
130815,196,374,9,2024-11-29
123541,848,424,19,2024-11-29
126748,643,686,2,2024-11-29
63830,317,298,13,2024-11-29
130231,1040,337,3,2024-11-29
141135,312,588,8,2024-11-29
104987,739,403,4,2024-11-29
120264,758,577,2,2024-11-29
64893,604,471,1,2024-11-29
33940,910,473,17,2024-11-29
25806,743,531,3,2024-11-29
73481,1039,318,15,2024-11-29
101496,410,274,8,2024-11-29
1859,501,203,7,2024-11-29
45979,419,484,15,2024-11-29
19864,1012,485,7,2024-11-29
94734,852,383,7,2024-11-29
140420,143,587,5,2024-11-29
44015,353,336,7,2024-11-29
128118,513,493,9,2024-11-29
35735,762,307,7,2024-11-29
61902,489,405,16,2024-11-29
41435,851,682,18,2024-11-29
138117,241,284,12,2024-11-29
109401,803,498,3,2024-11-29
123628,643,556,6,2024-11-29
138292,363,412,4,2024-11-29
121033,642,333,19,2024-11-29
38329,760,316,3,2024-11-29
101134,978,604,4,2024-11-29
121041,712,322,6,2024-11-29
134560,610,581,4,2024-11-29
115707,731,297,1,2024-11-29
72581,967,640,16,2024-11-29
132981,661,554,6,2024-11-29
41027,396,410,11,2024-11-29
105258,142,441,10,2024-11-29
120076,893,621,11,2024-11-29
111197,511,442,3,2024-11-29
31463,259,371,3,2024-11-29
54142,944,616,9,2024-11-29
67968,208,307,7,2024-11-29
62370,1090,490,17,2024-11-29
99974,189,614,17,2024-11-29
117794,1029,494,6,2024-11-29
40316,1015,648,4,2024-11-29
105203,839,428,5,2024-11-29
100200,1075,661,6,2024-11-29
106366,949,585,9,2024-11-29
21422,312,642,18,2024-11-29
3567,959,626,7,2024-11-29
74440,875,378,3,2024-11-29
110033,305,537,16,2024-11-29
131195,333,288,15,2024-11-29
91451,747,425,9,2024-11-29
10131,945,656,7,2024-11-29
22369,532,410,6,2024-11-29
47429,600,336,2,2024-11-29
119432,908,317,11,2024-11-29
130664,548,664,10,2024-11-29
117637,676,632,12,2024-11-29
82607,459,420,7,2024-11-29
95896,373,664,2,2024-11-29
3404,691,653,18,2024-11-29
64602,835,696,2,2024-11-29
50899,620,233,9,2024-11-29
134795,802,577,13,2024-11-29
39033,434,306,18,2024-11-29
33641,603,263,1,2024-11-29
56224,982,313,6,2024-11-29
5021,413,201,9,2024-11-29
109030,825,212,11,2024-11-29
128489,1017,343,8,2024-11-29
83744,650,504,8,2024-11-29
113213,598,663,17,2024-11-29
12374,153,262,6,2024-11-29
11931,124,635,17,2024-11-29
70501,1010,619,7,2024-11-29
41231,1028,662,17,2024-11-29
72051,336,419,16,2024-11-29
73518,137,586,19,2024-11-29
61350,646,642,17,2024-11-29
79155,797,263,7,2024-11-29
95649,228,492,16,2024-11-29
108486,788,293,9,2024-11-29
43343,654,513,3,2024-11-29
139980,613,644,2,2024-11-29
71793,694,229,17,2024-11-29
15618,790,288,9,2024-11-29
145592,1093,528,7,2024-11-29
80888,327,230,14,2024-11-29
26462,1026,424,19,2024-11-29
13542,576,494,15,2024-11-29
93310,779,690,3,2024-11-29
57321,550,526,6,2024-11-29
140762,411,417,12,2024-11-29
39116,269,498,4,2024-11-29
114099,631,564,6,2024-11-29
123252,751,206,10,2024-11-29
35194,1048,604,11,2024-11-29
35764,1070,339,18,2024-11-29
52678,279,261,4,2024-11-29
136783,564,584,13,2024-11-29
64792,974,227,3,2024-11-29
5225,202,237,6,2024-11-29
31999,664,374,14,2024-11-29
130014,190,380,18,2024-11-29
78403,297,564,19,2024-11-29
30668,1052,442,2,2024-11-29
140076,266,552,17,2024-11-29
14795,292,551,9,2024-11-29
82871,189,379,19,2024-11-29
98020,867,592,18,2024-11-29
95665,1023,501,18,2024-11-29
34162,499,328,18,2024-11-29
147555,172,278,16,2024-11-29
47840,556,205,16,2024-11-29
104268,643,276,10,2024-11-30
115431,819,618,15,2024-11-30
9163,1067,294,8,2024-11-30
25389,509,531,7,2024-11-30
13541,651,433,12,2024-11-30
58973,985,659,14,2024-11-30
111317,370,473,5,2024-11-30
142284,1064,621,1,2024-11-30
114976,256,504,7,2024-11-30
60794,114,672,16,2024-11-30
69503,648,205,5,2024-11-30
130778,249,288,14,2024-11-30
130498,389,655,3,2024-11-30
77273,865,281,13,2024-11-30
128881,158,670,7,2024-11-30
103085,211,258,8,2024-11-30
127909,103,477,19,2024-11-30
143840,443,245,5,2024-11-30
58950,791,418,15,2024-11-30
20922,317,661,9,2024-11-30
90750,316,544,1,2024-11-30
102902,641,224,5,2024-11-30
20257,908,625,1,2024-11-30
127780,150,655,4,2024-11-30
102981,609,489,4,2024-11-30
58840,1013,695,17,2024-11-30
137311,872,271,17,2024-11-30
83431,508,264,1,2024-11-30
40588,246,437,19,2024-11-30
19871,1089,610,5,2024-11-30
25425,476,235,16,2024-11-30
92429,737,604,14,2024-11-30
46948,877,279,6,2024-11-30
19650,733,700,10,2024-11-30
87602,456,687,16,2024-11-30
66100,1003,406,9,2024-11-30
129904,658,452,11,2024-11-30
42586,1017,409,14,2024-11-30
120601,853,273,2,2024-11-30
11729,660,391,2,2024-11-30
115175,146,298,11,2024-11-30
191,654,581,16,2024-11-30
50478,505,695,19,2024-11-30
137844,836,631,12,2024-11-30
131351,309,615,16,2024-11-30
128279,1075,602,17,2024-11-30
92610,386,356,3,2024-11-30
2865,259,309,10,2024-11-30
86956,484,499,18,2024-11-30
68588,617,669,19,2024-11-30
115617,806,229,11,2024-11-30
148906,950,252,8,2024-11-30
104599,841,385,4,2024-11-30
54355,266,281,18,2024-11-30
40743,824,274,15,2024-11-30
40742,656,674,16,2024-11-30
71333,108,305,11,2024-11-30
68613,313,580,3,2024-11-30
13609,706,676,10,2024-11-30
143582,891,672,18,2024-11-30
23417,547,686,12,2024-11-30
40220,831,241,7,2024-11-30
111607,687,503,9,2024-11-30
93118,759,580,5,2024-11-30
97283,604,476,3,2024-11-30
8272,1053,569,13,2024-11-30
129817,419,219,12,2024-11-30
87313,927,218,2,2024-11-30
20619,414,662,18,2024-11-30
14105,113,541,14,2024-11-30
93862,130,343,17,2024-11-30
60215,255,224,2,2024-11-30
67328,147,689,3,2024-11-30
71421,101,202,3,2024-11-30
3272,1031,328,16,2024-11-30
60160,881,451,11,2024-11-30
66150,678,404,7,2024-11-30
128783,264,373,3,2024-11-30
32761,333,472,11,2024-11-30
9871,212,421,2,2024-11-30
105011,942,289,18,2024-11-30
129199,640,379,10,2024-11-30
83353,255,375,5,2024-11-30
104430,448,554,12,2024-11-30
141825,158,233,2,2024-11-30
32667,1025,686,12,2024-11-30
103260,270,669,17,2024-11-30
129239,543,360,12,2024-11-30
92578,235,381,16,2024-11-30
93798,752,407,11,2024-11-30
115807,250,697,12,2024-11-30
42578,257,637,15,2024-11-30
128716,591,324,12,2024-11-30
128717,1071,419,8,2024-11-30
103363,487,415,3,2024-11-30
102698,183,585,5,2024-11-30
123714,423,312,7,2024-11-30
44430,576,341,2,2024-11-30
102362,844,647,17,2024-11-30
50989,786,394,9,2024-11-30
51489,657,654,14,2024-11-30
66247,321,671,13,2024-11-30
50503,381,360,19,2024-11-30
67390,1030,349,8,2024-11-30
76668,173,217,9,2024-11-30
13491,328,596,2,2024-11-30
127855,661,402,10,2024-11-30
98069,353,320,8,2024-11-30
89333,513,548,6,2024-11-30
27176,1054,229,14,2024-11-30
124918,988,593,7,2024-11-30
141540,1090,302,13,2024-11-30
36470,519,510,8,2024-11-30
56717,700,501,16,2024-11-30
41563,946,313,7,2024-11-30
89034,445,687,8,2024-11-30
79025,302,244,7,2024-11-30
118209,387,224,4,2024-11-30
4069,278,305,3,2024-11-30
10431,597,653,9,2024-11-30
26998,434,517,12,2024-11-30
5078,309,341,1,2024-11-30
106995,704,491,16,2024-11-30
135325,374,301,1,2024-11-30
85154,799,204,14,2024-11-30
38264,760,333,19,2024-11-30
124876,870,269,15,2024-11-30
1828,228,657,8,2024-11-30
107704,1012,579,19,2024-11-30
36463,357,639,15,2024-11-30
90120,812,396,10,2024-11-30
56624,941,479,13,2024-11-30
58107,122,253,2,2024-11-30
69571,144,265,17,2024-11-30
120891,890,513,2,2024-11-30
7675,169,253,5,2024-11-30
61636,321,279,17,2024-11-30
62283,656,585,1,2024-11-30
98113,953,319,19,2024-11-30
10806,691,395,1,2024-11-30
34372,212,563,12,2024-11-30
64775,925,309,3,2024-11-30
123917,165,554,5,2024-11-30
140644,413,266,16,2024-11-30
116645,178,365,6,2024-11-30
112626,421,633,1,2024-11-30
10382,180,634,1,2024-11-30
61681,530,276,15,2024-11-30
89460,186,627,17,2024-11-30
22132,1011,509,16,2024-11-30
57465,921,657,19,2024-11-30
136438,619,386,5,2024-11-30
4063,874,238,17,2024-11-30
98413,363,581,7,2024-11-30
61761,1005,469,19,2024-11-30
18943,1086,689,19,2024-11-30
118973,831,405,19,2024-11-30
36442,903,649,5,2024-11-30
15865,507,364,14,2024-11-30
69629,909,567,6,2024-11-30
140709,1037,559,3,2024-11-30
57279,225,290,19,2024-11-30
96295,859,376,11,2024-11-30
47556,660,462,9,2024-11-30
71017,326,679,11,2024-11-30
106549,568,280,1,2024-11-30
21378,568,523,15,2024-11-30
42879,206,389,13,2024-11-30
72322,295,388,18,2024-11-30
72028,827,411,18,2024-11-30
101812,286,477,7,2024-11-30
108452,587,648,9,2024-11-30
14742,808,635,14,2024-11-30
66802,995,369,11,2024-11-30
124662,325,529,4,2024-11-30
101783,1028,258,12,2024-11-30
34581,202,240,18,2024-11-30
41356,178,415,6,2024-11-30
148572,475,396,14,2024-11-30
57303,815,309,5,2024-11-30
100660,313,351,3,2024-11-30
7529,222,500,8,2024-11-30
22530,571,441,2,2024-11-30
124865,745,340,3,2024-11-30
16116,903,362,17,2024-11-30
32066,344,392,13,2024-11-30
81563,201,203,16,2024-11-30
101596,477,331,19,2024-11-30
69596,543,454,11,2024-11-30
72421,811,551,1,2024-11-30
4334,189,580,7,2024-11-30
140358,996,562,12,2024-11-30
16688,1016,374,11,2024-11-30
82392,1075,371,17,2024-11-30
43552,679,271,11,2024-11-30
148097,233,458,5,2024-11-30
116897,791,619,6,2024-11-30
79769,442,560,9,2024-11-30
47641,782,212,10,2024-11-30
101882,471,259,18,2024-11-30
113444,184,448,13,2024-11-30
116867,117,259,6,2024-11-30
25871,910,661,6,2024-11-30
2507,1073,309,15,2024-11-30
113550,643,453,7,2024-11-30
96102,335,261,10,2024-11-30
82173,881,561,4,2024-11-30
146972,933,660,12,2024-11-30
125196,1092,696,13,2024-11-30
24595,141,672,9,2024-11-30
28705,444,574,5,2024-11-30
67904,744,264,13,2024-11-30
13914,1082,237,4,2024-11-30
89663,781,389,9,2024-11-30
135128,583,288,9,2024-11-30
45319,855,545,12,2024-11-30
81571,373,328,3,2024-11-30
144154,479,625,7,2024-11-30
39048,1029,428,1,2024-11-30
96386,1020,328,8,2024-11-30
96050,821,403,9,2024-11-30
136351,219,279,1,2024-11-30
75195,343,204,15,2024-11-30
44561,817,410,4,2024-11-30
73981,339,554,9,2024-11-30
18834,887,393,10,2024-11-30
122173,751,492,11,2024-11-30
71093,250,485,4,2024-11-30
57778,536,372,1,2024-11-30
81937,286,610,2,2024-11-30
117616,515,358,9,2024-11-30
113894,876,211,8,2024-11-30
96014,743,411,3,2024-11-30
22397,651,272,3,2024-11-30
67861,264,524,16,2024-11-30
94195,120,358,5,2024-11-30
31973,770,673,10,2024-11-30
48384,422,514,3,2024-11-30
148391,738,313,10,2024-11-30
64574,211,610,12,2024-11-30
58276,817,522,14,2024-11-30
2453,826,354,11,2024-11-30
145447,884,228,18,2024-11-30
113910,746,446,12,2024-11-30
39607,569,455,9,2024-11-30
99617,392,443,15,2024-11-30
139565,272,297,2,2024-11-30
65189,655,519,5,2024-11-30
133202,134,693,7,2024-11-30
29139,268,391,6,2024-11-30
52087,405,643,3,2024-11-30
56392,362,556,10,2024-11-30
81568,1096,254,3,2024-11-30
12416,332,304,12,2024-11-30
43183,196,437,19,2024-11-30
107258,818,700,16,2024-11-30
23980,528,486,2,2024-11-30
136379,903,327,3,2024-11-30
47902,701,537,14,2024-11-30
6383,193,384,6,2024-11-30
127234,385,271,1,2024-11-30
113008,485,390,5,2024-11-30
7710,314,285,11,2024-11-30
44450,608,456,14,2024-11-30
41899,632,384,11,2024-11-30
58169,101,257,4,2024-11-30
19545,1077,245,18,2024-11-30
54841,586,327,12,2024-11-30
139120,366,243,15,2024-11-30
14099,427,376,2,2024-11-30
146576,303,602,18,2024-11-30
44872,746,252,11,2024-11-30
84990,142,567,6,2024-12-01
82632,900,671,10,2024-12-01
45118,661,301,15,2024-12-01
101042,425,222,7,2024-12-01
36168,915,592,1,2024-12-01
130951,724,342,8,2024-12-01
52174,263,374,13,2024-12-01
3943,526,574,16,2024-12-01
43590,325,347,1,2024-12-01
127952,620,509,8,2024-12-01
97809,581,376,17,2024-12-01
110523,747,306,2,2024-12-01
44844,855,608,8,2024-12-01
122442,638,425,6,2024-12-01
57513,806,587,19,2024-12-01
